Time,JointType,X,Y,Z
54727,KneeLeft,-0.1989762,-0.389163,2.951731
54727,AnkleLeft,-0.181533,-0.7882414,2.980108
54727,FootLeft,-0.2029019,-0.8694652,2.930303
54727,HipRight,0.0002237373,0.09625493,3.011207
54727,KneeRight,0.02419367,-0.3981545,2.956333
54727,AnkleRight,0.002718842,-0.7882738,2.972933
54727,FootRight,0.01620602,-0.869045,2.912888
55057,HipCenter,-0.07782474,0.1784963,3.024796
55057,Spine,-0.07754858,0.2464128,3.095578
55057,ShoulderCenter,-0.06939498,0.668707,3.129212
55057,Head,-0.0610697,0.8696055,3.154258
55057,ShoulderLeft,-0.2611246,0.5254751,3.084591
55057,ElbowLeft,-0.3394095,0.3132358,3.022677
55057,WristLeft,-0.2101873,0.156277,2.803493
55057,HandLeft,-0.1549699,0.08658932,2.766361
55057,ShoulderRight,0.1056502,0.5185644,3.089079
55057,ElbowRight,0.200719,0.2745392,3.049687
55057,WristRight,0.09714299,0.1846905,2.850911
55057,HandRight,0.04267065,0.1372041,2.781905
55057,HipLeft,-0.1598417,0.09905282,3.00214
55057,KneeLeft,-0.1980639,-0.3894661,2.950517
55057,AnkleLeft,-0.181098,-0.7885208,2.980352
55057,FootLeft,-0.2024966,-0.8693445,2.930269
55057,HipRight,0.002798219,0.09697698,3.007771
55057,KneeRight,0.02561167,-0.4019447,2.954745
55057,AnkleRight,0.003817957,-0.7874869,2.973621
55057,FootRight,0.01615896,-0.8689572,2.913172
55367,HipCenter,-0.07535354,0.1783365,3.020579
55367,Spine,-0.07542977,0.2458719,3.091469
55367,ShoulderCenter,-0.06799778,0.6672458,3.125849
55367,Head,-0.059511,0.870019,3.152623
55367,ShoulderLeft,-0.2568125,0.5249792,3.082137
55367,ElbowLeft,-0.3372833,0.3127573,3.027814
55367,WristLeft,-0.2105225,0.1534221,2.80893
55367,HandLeft,-0.1525729,0.0823149,2.769259
55367,ShoulderRight,0.1067232,0.5202111,3.08845
55367,ElbowRight,0.1913784,0.2778907,3.057068
55367,WristRight,0.097362,0.1707522,2.854211
55367,HandRight,0.04777227,0.1215812,2.786572
55367,HipLeft,-0.1585855,0.09924857,2.999452
55367,KneeLeft,-0.19749,-0.3900193,2.949466
55367,AnkleLeft,-0.1795303,-0.7885728,2.98071
55367,FootLeft,-0.2025684,-0.8692727,2.931639
55367,HipRight,0.006648612,0.09798576,3.001976
55367,KneeRight,0.02921852,-0.3984721,2.949568
55367,AnkleRight,0.003787013,-0.7881088,2.97322
55367,FootRight,0.01579045,-0.8685494,2.913677
55727,HipCenter,-0.07272984,0.1791291,3.017442
55727,Spine,-0.07268818,0.2462806,3.088446
55727,ShoulderCenter,-0.06541007,0.6666569,3.123556
55727,Head,-0.06152425,0.8722225,3.147652
55727,ShoulderLeft,-0.2548494,0.525073,3.081896
55727,ElbowLeft,-0.3319142,0.3100706,3.030719
55727,WristLeft,-0.2114462,0.1468015,2.81603
55727,HandLeft,-0.155532,0.07433264,2.775939
55727,ShoulderRight,0.1083374,0.520943,3.08779
55727,ElbowRight,0.188651,0.2822293,3.063547
55727,WristRight,0.1003725,0.1650449,2.857131
55727,HandRight,0.05528886,0.09914995,2.797041
55727,HipLeft,-0.1566129,0.1000062,2.996665
55727,KneeLeft,-0.1963641,-0.3910477,2.947102
55727,AnkleLeft,-0.1800656,-0.7876896,2.980036
55727,FootLeft,-0.2025058,-0.8694679,2.931997
55727,HipRight,0.009543372,0.09929785,2.998362
55727,KneeRight,0.03009053,-0.3969268,2.947404
55727,AnkleRight,0.003929438,-0.7882982,2.972167
55727,FootRight,0.01590272,-0.8686762,2.913418
56048,HipCenter,-0.07084346,0.179615,3.013705
56048,Spine,-0.07034041,0.2464527,3.084828
56048,ShoulderCenter,-0.06251296,0.666005,3.120627
56048,Head,-0.06166404,0.8720366,3.143766
56048,ShoulderLeft,-0.2535035,0.5249219,3.083042
56048,ElbowLeft,-0.3268619,0.3092163,3.033647
56048,WristLeft,-0.2258334,0.1341797,2.826792
56048,HandLeft,-0.1738381,0.0602841,2.78411
56048,ShoulderRight,0.1089613,0.5209381,3.087185
56048,ElbowRight,0.1858901,0.2810781,3.067799
56048,WristRight,0.09992909,0.1190872,2.857462
56048,HandRight,0.06184139,0.077255,2.794347
56048,HipLeft,-0.1554758,0.1003819,2.993893
56048,KneeLeft,-0.1952303,-0.3933453,2.943903
56048,AnkleLeft,-0.1785529,-0.7888345,2.981029
56048,FootLeft,-0.2024007,-0.8692615,2.9324
56048,HipRight,0.01171098,0.1004958,2.993286
56048,KneeRight,0.03020811,-0.3973846,2.947036
56048,AnkleRight,0.00393706,-0.7883358,2.972096
56048,FootRight,0.01577191,-0.8676801,2.912439
56378,HipCenter,-0.06949127,0.179772,3.010119
56378,Spine,-0.06857445,0.2462987,3.081497
56378,ShoulderCenter,-0.0611809,0.6656332,3.118725
56378,Head,-0.06226329,0.8729656,3.141958
56378,ShoulderLeft,-0.2519386,0.524377,3.083865
56378,ElbowLeft,-0.3145266,0.2934622,3.03342
56378,WristLeft,-0.2432002,0.1137043,2.833246
56378,HandLeft,-0.1985711,0.0412192,2.786203
56378,ShoulderRight,0.1101002,0.5207657,3.085618
56378,ElbowRight,0.185197,0.2800215,3.067091
56378,WristRight,0.110328,0.1154504,2.85423
56378,HandRight,0.08009406,0.05299428,2.804288
56378,HipLeft,-0.1546123,0.1006775,2.990503
56378,KneeLeft,-0.1943104,-0.3928955,2.939954
56378,AnkleLeft,-0.1783486,-0.7886846,2.979988
56378,FootLeft,-0.2024077,-0.8692768,2.93242
56378,HipRight,0.01336075,0.1009847,2.989091
56378,KneeRight,0.03319857,-0.393822,2.94138
56378,AnkleRight,0.003967392,-0.7885889,2.972514
56378,FootRight,0.01645913,-0.8671253,2.912477
56728,HipCenter,-0.06911476,0.1800648,3.008263
56728,Spine,-0.06748495,0.2462779,3.079683
56728,ShoulderCenter,-0.06006221,0.6641654,3.116867
56728,Head,-0.06281054,0.8725125,3.136911
56728,ShoulderLeft,-0.2502452,0.5232882,3.085595
56728,ElbowLeft,-0.3081655,0.2776279,3.034023
56728,WristLeft,-0.2606965,0.09941932,2.834752
56728,HandLeft,-0.2394862,0.01583993,2.784231
56728,ShoulderRight,0.1139803,0.5192327,3.083287
56728,ElbowRight,0.1872419,0.2758416,3.065021
56728,WristRight,0.1364192,0.1204065,2.881753
56728,HandRight,0.09555274,0.05373587,2.819523
56728,HipLeft,-0.1549462,0.1008496,2.989312
56728,KneeLeft,-0.1939478,-0.3917218,2.935424
56728,AnkleLeft,-0.1783092,-0.7886882,2.979641
56728,FootLeft,-0.2019755,-0.8686765,2.93124
56728,HipRight,0.01457191,0.1009436,2.9856
56728,KneeRight,0.03423274,-0.3943018,2.940124
56728,AnkleRight,0.005043782,-0.7874555,2.971747
56728,FootRight,0.01592787,-0.8670334,2.913158
57068,HipCenter,-0.06839514,0.1802485,3.007642
57068,Spine,-0.06613513,0.2463737,3.07882
57068,ShoulderCenter,-0.05619588,0.6603957,3.113291
57068,Head,-0.06003803,0.8645163,3.128901
57068,ShoulderLeft,-0.2483049,0.5213876,3.087361
57068,ElbowLeft,-0.3058929,0.2726083,3.037867
57068,WristLeft,-0.28354,0.06698838,2.833312
57068,HandLeft,-0.2620183,-0.0137567,2.781794
57068,ShoulderRight,0.1209024,0.5195263,3.083482
57068,ElbowRight,0.1934033,0.2716914,3.071572
57068,WristRight,0.1410577,0.1188071,2.883085
57068,HandRight,0.1089838,0.04197893,2.82779
57068,HipLeft,-0.1548721,0.1007847,2.989218
57068,KneeLeft,-0.1934872,-0.3910388,2.931109
57068,AnkleLeft,-0.1782451,-0.7882265,2.979557
57068,FootLeft,-0.201239,-0.8686693,2.931354
57068,HipRight,0.0156715,0.1006433,2.984364
57068,KneeRight,0.03462832,-0.394683,2.939688
57068,AnkleRight,0.005252201,-0.7873045,2.972151
57068,FootRight,0.01648593,-0.8663691,2.913397
57378,HipCenter,-0.06833263,0.1800674,3.00742
57378,Spine,-0.06546065,0.2459878,3.078458
57378,ShoulderCenter,-0.0549987,0.6587377,3.112532
57378,Head,-0.05858976,0.8637149,3.125534
57378,ShoulderLeft,-0.2464071,0.5197004,3.088269
57378,ElbowLeft,-0.3069008,0.2673519,3.037378
57378,WristLeft,-0.3031459,0.04716845,2.836628
57378,HandLeft,-0.3025363,-0.04265532,2.792795
57378,ShoulderRight,0.1221188,0.518658,3.081543
57378,ElbowRight,0.2003119,0.2727304,3.075615
57378,WristRight,0.1469384,0.1091421,2.883698
57378,HandRight,0.1173438,0.03017519,2.830048
57378,HipLeft,-0.1549508,0.100725,2.989219
57378,KneeLeft,-0.1930251,-0.3907936,2.928371
57378,AnkleLeft,-0.1780945,-0.7901625,2.976947
57378,FootLeft,-0.1999957,-0.8699486,2.930218
57378,HipRight,0.0156771,0.1000873,2.983743
57378,KneeRight,0.03777417,-0.3918558,2.93663
57378,AnkleRight,0.005621715,-0.7871501,2.971588
57378,FootRight,0.01698353,-0.8663218,2.913067
57739,HipCenter,-0.06790839,0.1795899,3.007221
57739,Spine,-0.06403365,0.2452847,3.078013
57739,ShoulderCenter,-0.05012312,0.6558501,3.110081
57739,Head,-0.05824116,0.8572508,3.117011
57739,ShoulderLeft,-0.244593,0.5185459,3.0896
57739,ElbowLeft,-0.3070711,0.2658111,3.0365
57739,WristLeft,-0.3182802,0.03675143,2.855057
57739,HandLeft,-0.3131382,-0.04593594,2.799134
57739,ShoulderRight,0.1258363,0.5186982,3.07997
57739,ElbowRight,0.203738,0.2708281,3.07264
57739,WristRight,0.1552496,0.09946442,2.879703
57739,HandRight,0.1256304,0.02123784,2.829162
57739,HipLeft,-0.1551413,0.1001011,2.989515
57739,KneeLeft,-0.1930571,-0.3900342,2.926967
57739,AnkleLeft,-0.1779218,-0.7897885,2.976476
57739,FootLeft,-0.1997605,-0.8695898,2.930308
57739,HipRight,0.01628289,0.09881771,2.983066
57739,KneeRight,0.03930859,-0.3906974,2.935576
57739,AnkleRight,0.005621804,-0.78718,2.971653
57739,FootRight,0.01724033,-0.8661808,2.913267
58069,HipCenter,-0.06693335,0.1789876,3.007617
58069,Spine,-0.06233764,0.244724,3.078346
58069,ShoulderCenter,-0.04913993,0.6559746,3.110469
58069,Head,-0.05475986,0.8539876,3.111413
58069,ShoulderLeft,-0.2416768,0.5178831,3.090374
58069,ElbowLeft,-0.3065135,0.2598872,3.034525
58069,WristLeft,-0.3415665,0.02637269,2.866176
58069,HandLeft,-0.3261715,-0.05413511,2.81893
58069,ShoulderRight,0.1286778,0.517041,3.076658
58069,ElbowRight,0.2095458,0.272442,3.071573
58069,WristRight,0.1615159,0.09566547,2.876924
58069,HandRight,0.1328582,0.01886361,2.828111
58069,HipLeft,-0.1542717,0.09967524,2.990398
58069,KneeLeft,-0.1930791,-0.3886307,2.924794
58069,AnkleLeft,-0.1781279,-0.7882107,2.975176
58069,FootLeft,-0.1991145,-0.8685915,2.929508
58069,HipRight,0.01687815,0.09797636,2.983324
58069,KneeRight,0.03953563,-0.391715,2.935865
58069,AnkleRight,0.005672747,-0.7871428,2.971865
58069,FootRight,0.01706901,-0.8662363,2.913727
58389,HipCenter,-0.06631651,0.1789089,3.007956
58389,Spine,-0.06074497,0.2446618,3.078481
58389,ShoulderCenter,-0.04593058,0.6542992,3.108384
58389,Head,-0.0543624,0.8540924,3.111243
58389,ShoulderLeft,-0.2405364,0.5177147,3.091813
58389,ElbowLeft,-0.3088794,0.2535144,3.032147
58389,WristLeft,-0.3560491,0.01779987,2.870331
58389,HandLeft,-0.3786172,-0.07568254,2.843049
58389,ShoulderRight,0.131918,0.5152183,3.073125
58389,ElbowRight,0.2198983,0.2646161,3.06006
58389,WristRight,0.1669743,0.09391936,2.871869
58389,HandRight,0.1405496,0.01767957,2.827755
58389,HipLeft,-0.1539714,0.09945313,2.991686
58389,KneeLeft,-0.1919585,-0.3859518,2.922197
58389,AnkleLeft,-0.1774583,-0.7890602,2.972955
58389,FootLeft,-0.1994623,-0.8684528,2.927952
58389,HipRight,0.01732085,0.09748548,2.983502
58389,KneeRight,0.04088408,-0.3916025,2.935818
58389,AnkleRight,0.005830782,-0.7875519,2.971588
58389,FootRight,0.017073,-0.8662288,2.913608
58729,HipCenter,-0.06348763,0.1767255,3.008112
58729,Spine,-0.05638599,0.2422201,3.078267
58729,ShoulderCenter,-0.03809866,0.6511687,3.106687
58729,Head,-0.03989714,0.8484616,3.10161
58729,ShoulderLeft,-0.234933,0.517707,3.093647
58729,ElbowLeft,-0.3114922,0.2501023,3.032195
58729,WristLeft,-0.3743414,0.007323893,2.893145
58729,HandLeft,-0.3919357,-0.08600356,2.86194
58729,ShoulderRight,0.1381326,0.5136287,3.070833
58729,ElbowRight,0.2256445,0.2693709,3.066911
58729,WristRight,0.1720206,0.08990087,2.866678
58729,HandRight,0.1468355,0.01590141,2.821897
58729,HipLeft,-0.1525908,0.09727998,2.993694
58729,KneeLeft,-0.1916429,-0.3858657,2.921607
58729,AnkleLeft,-0.1781883,-0.7888793,2.969194
58729,FootLeft,-0.1995219,-0.867705,2.923833
58729,HipRight,0.02039278,0.09400159,2.982123
58729,KneeRight,0.04202485,-0.3908172,2.934918
58729,AnkleRight,0.005681095,-0.7879971,2.972032
58729,FootRight,0.01744989,-0.8663305,2.91397
59280,HipCenter,-0.06142358,0.1773718,3.00864
59280,Spine,-0.05394675,0.2428576,3.07862
59280,ShoulderCenter,-0.03506435,0.6515899,3.106583
59280,Head,-0.03613607,0.8499587,3.101993
59280,ShoulderLeft,-0.2307364,0.5177892,3.094325
59280,ElbowLeft,-0.3142352,0.2474564,3.035138
59280,WristLeft,-0.3823203,0.008341338,2.926327
59280,HandLeft,-0.4010232,-0.08278069,2.889704
59280,ShoulderRight,0.1426722,0.5147867,3.071172
59280,ElbowRight,0.2359044,0.2671411,3.060883
59280,WristRight,0.175846,0.08958317,2.863533
59280,HandRight,0.1508242,0.01504732,2.815689
59280,HipLeft,-0.1512272,0.09813549,2.994484
59280,KneeLeft,-0.1904344,-0.3855863,2.91971
59280,AnkleLeft,-0.1802071,-0.7888526,2.96475
59280,FootLeft,-0.1996246,-0.8670028,2.921834
59280,HipRight,0.02172614,0.09401439,2.982576
59280,KneeRight,0.04252751,-0.3904567,2.934599
59280,AnkleRight,0.00632556,-0.7873753,2.972682
59280,FootRight,0.01747228,-0.8663619,2.913815
59370,HipCenter,-0.05966632,0.1772835,3.008783
59370,Spine,-0.05199581,0.2428442,3.078557
59370,ShoulderCenter,-0.03255814,0.6514189,3.105571
59370,Head,-0.0352478,0.8502387,3.101546
59370,ShoulderLeft,-0.2276447,0.5173756,3.09497
59370,ElbowLeft,-0.3208712,0.2460253,3.043616
59370,WristLeft,-0.386427,0.003542619,2.936306
59370,HandLeft,-0.4050625,-0.09188619,2.913036
59370,ShoulderRight,0.1460376,0.5153184,3.072144
59370,ElbowRight,0.2388131,0.2676493,3.057237
59370,WristRight,0.1789971,0.0938512,2.858526
59370,HandRight,0.152695,0.01597504,2.805509
59370,HipLeft,-0.1496843,0.09802175,2.995762
59370,KneeLeft,-0.1898798,-0.38324,2.916528
59370,AnkleLeft,-0.180335,-0.7898003,2.963756
59370,FootLeft,-0.200661,-0.866681,2.919826
59370,HipRight,0.02312168,0.09357584,2.982162
59370,KneeRight,0.04310378,-0.3905139,2.934667
59370,AnkleRight,0.007050778,-0.7889049,2.972236
59370,FootRight,0.01759365,-0.8663924,2.914126
59730,HipCenter,-0.05758319,0.1769096,3.009027
59730,Spine,-0.04933529,0.2423466,3.078612
59730,ShoulderCenter,-0.02757942,0.6497858,3.104665
59730,Head,-0.03016493,0.848182,3.098364
59730,ShoulderLeft,-0.2253675,0.5168072,3.095822
59730,ElbowLeft,-0.3236744,0.2467569,3.052572
59730,WristLeft,-0.3868499,0.00367028,2.946032
59730,HandLeft,-0.4036427,-0.09214167,2.92291
59730,ShoulderRight,0.1490476,0.5141888,3.072164
59730,ElbowRight,0.2392127,0.2674971,3.056591
59730,WristRight,0.1816449,0.09631611,2.857015
59730,HandRight,0.155083,0.01989917,2.798265
59730,HipLeft,-0.1485645,0.09778253,2.996538
59730,KneeLeft,-0.1892502,-0.3836562,2.915423
59730,AnkleLeft,-0.1804522,-0.7911047,2.96245
59730,FootLeft,-0.2016169,-0.8651012,2.915957
59730,HipRight,0.02505811,0.09267872,2.982014
59730,KneeRight,0.04425887,-0.3912557,2.935453
59730,AnkleRight,0.007290311,-0.7916591,2.973285
59730,FootRight,0.0177944,-0.8665895,2.914314
60050,HipCenter,-0.05724002,0.1767978,3.009129
60050,Spine,-0.04808409,0.2424231,3.078546
60050,ShoulderCenter,-0.02294604,0.649321,3.101911
60050,Head,-0.02943803,0.8477356,3.097005
60050,ShoulderLeft,-0.2207349,0.5191555,3.098677
60050,ElbowLeft,-0.3230122,0.2503596,3.061787
60050,WristLeft,-0.3829042,0.002904461,2.955864
60050,HandLeft,-0.3967668,-0.09487888,2.940249
60050,ShoulderRight,0.1511529,0.5138791,3.071063
60050,ElbowRight,0.2403371,0.2641937,3.052994
60050,WristRight,0.1829391,0.09718665,2.846919
60050,HandRight,0.1550651,0.02069419,2.788871
60050,HipLeft,-0.148392,0.0978514,2.997233
60050,KneeLeft,-0.1892141,-0.3841458,2.913006
60050,AnkleLeft,-0.1827206,-0.7908804,2.955503
60050,FootLeft,-0.2022246,-0.8681602,2.913898
60050,HipRight,0.02512525,0.09244459,2.982074
60050,KneeRight,0.04643813,-0.3910692,2.936422
60050,AnkleRight,0.007301822,-0.7916009,2.973332
60050,FootRight,0.01800358,-0.8666632,2.914075
60400,HipCenter,-0.05601518,0.1768412,3.009103
60400,Spine,-0.04546277,0.2424061,3.078226
60400,ShoulderCenter,-0.01827753,0.6485994,3.1007
60400,Head,-0.02534188,0.8487914,3.093341
60400,ShoulderLeft,-0.2180268,0.5212338,3.103104
60400,ElbowLeft,-0.3211996,0.2527069,3.071769
60400,WristLeft,-0.3780819,-0.00124366,2.962298
60400,HandLeft,-0.3890536,-0.09914666,2.945171
60400,ShoulderRight,0.1525021,0.5130339,3.06986
60400,ElbowRight,0.2389631,0.2620835,3.048234
60400,WristRight,0.1829779,0.09760918,2.84519
60400,HandRight,0.1535377,0.02145503,2.787462
60400,HipLeft,-0.1476512,0.09827555,2.99788
60400,KneeLeft,-0.1906425,-0.3818244,2.905504
60400,AnkleLeft,-0.1823076,-0.7908679,2.951439
60400,FootLeft,-0.2035849,-0.8682137,2.910842
60400,HipRight,0.02572375,0.09212977,2.9818
60400,KneeRight,0.04946179,-0.390031,2.937103
60400,AnkleRight,0.007227767,-0.7913582,2.973503
60400,FootRight,0.0180732,-0.8667275,2.914113
60741,HipCenter,-0.05327373,0.1759427,3.009243
60741,Spine,-0.04188873,0.2410877,3.078148
60741,ShoulderCenter,-0.01373657,0.6457064,3.10059
60741,Head,-0.0194729,0.8439113,3.088563
60741,ShoulderLeft,-0.2155894,0.5206595,3.103741
60741,ElbowLeft,-0.3157691,0.2511093,3.080723
60741,WristLeft,-0.3628311,-0.0007859849,2.982096
60741,HandLeft,-0.3729256,-0.09947793,2.969529
60741,ShoulderRight,0.1566266,0.5109671,3.067876
60741,ElbowRight,0.2409401,0.2638288,3.04762
60741,WristRight,0.1828774,0.09792443,2.845195
60741,HandRight,0.1506372,0.02360482,2.786569
60741,HipLeft,-0.1458959,0.09783982,2.99857
60741,KneeLeft,-0.1901965,-0.3822773,2.893949
60741,AnkleLeft,-0.1808421,-0.8042582,2.93384
60741,FootLeft,-0.2077883,-0.8805186,2.894582
60741,HipRight,0.02795198,0.09070158,2.981509
60741,KneeRight,0.05136634,-0.3910574,2.938424
60741,AnkleRight,0.008232711,-0.7927504,2.973373
60741,FootRight,0.01852063,-0.8672205,2.913559
61081,HipCenter,-0.0526379,0.1755251,3.009216
61081,Spine,-0.03995667,0.240716,3.077813
61081,ShoulderCenter,-0.009827634,0.6449895,3.098373
61081,Head,-0.01681043,0.8418141,3.08488
61081,ShoulderLeft,-0.2116045,0.5227355,3.107553
61081,ElbowLeft,-0.3100835,0.2526271,3.08676
61081,WristLeft,-0.3526131,-0.01967952,2.988589
61081,HandLeft,-0.3693036,-0.1034003,2.967506
61081,ShoulderRight,0.1582707,0.5086161,3.065063
61081,ElbowRight,0.2412439,0.2647451,3.04636
61081,WristRight,0.1800151,0.1000448,2.843088
61081,HandRight,0.1451488,0.02771516,2.783477
61081,HipLeft,-0.1453009,0.09775395,2.999574
61081,KneeLeft,-0.1900672,-0.3784689,2.881983
61081,AnkleLeft,-0.1801135,-0.8041629,2.93109
61081,FootLeft,-0.2074838,-0.8801045,2.891515
61081,HipRight,0.02814366,0.08994195,2.981091
61081,KneeRight,0.05203097,-0.391218,2.938699
61081,AnkleRight,0.008703349,-0.7925681,2.973987
61081,FootRight,0.0185677,-0.8672271,2.913587
61371,HipCenter,-0.05229047,0.1734328,3.008686
61371,Spine,-0.03866852,0.2388747,3.076848
61371,ShoulderCenter,-0.00811276,0.6433221,3.095642
61371,Head,-0.01448771,0.8406401,3.080992
61371,ShoulderLeft,-0.2100812,0.5225161,3.108211
61371,ElbowLeft,-0.3025731,0.2505023,3.092006
61371,WristLeft,-0.3416471,-0.02171321,2.992919
61371,HandLeft,-0.3534535,-0.09831092,2.969199
61371,ShoulderRight,0.1583893,0.5051079,3.060786
61371,ElbowRight,0.246091,0.2624871,3.038952
61371,WristRight,0.1773749,0.1008668,2.843441
61371,HandRight,0.1395984,0.02992911,2.783925
61371,HipLeft,-0.1453931,0.09658961,3.000793
61371,KneeLeft,-0.1911424,-0.3744231,2.86749
61371,AnkleLeft,-0.1778036,-0.8010672,2.92765
61371,FootLeft,-0.2048469,-0.873654,2.882023
61371,HipRight,0.02799073,0.08650097,2.979055
61371,KneeRight,0.05368583,-0.3912267,2.939588
61371,AnkleRight,0.008867855,-0.7944942,2.973475
61371,FootRight,0.01934768,-0.8676708,2.9139
61731,HipCenter,-0.05254385,0.1730157,3.008533
61731,Spine,-0.03827387,0.2385454,3.076345
61731,ShoulderCenter,-0.007983602,0.6405973,3.091795
61731,Head,-0.0133857,0.8407884,3.07637
61731,ShoulderLeft,-0.2096232,0.5224316,3.108475
61731,ElbowLeft,-0.2913818,0.2471167,3.094386
61731,WristLeft,-0.3249997,-0.02637756,2.995996
61731,HandLeft,-0.3397911,-0.1106986,2.966436
61731,ShoulderRight,0.1594091,0.5033096,3.056723
61731,ElbowRight,0.2471995,0.2632338,3.036293
61731,WristRight,0.170487,0.1051906,2.844377
61731,HandRight,0.1283502,0.03360595,2.788677
61731,HipLeft,-0.1464881,0.0960696,3.002408
61731,KneeLeft,-0.1901325,-0.3733823,2.861352
61731,AnkleLeft,-0.1745618,-0.7967678,2.920961
61731,FootLeft,-0.2030006,-0.8654002,2.87034
61731,HipRight,0.02731078,0.08513613,2.977866
61731,KneeRight,0.054261,-0.3908302,2.939016
61731,AnkleRight,0.008876892,-0.7944914,2.973491
61731,FootRight,0.01923142,-0.8678173,2.913743
62052,HipCenter,-0.0526044,0.1717696,3.008013
62052,Spine,-0.03775072,0.2374737,3.075417
62052,ShoulderCenter,-0.006087623,0.6394454,3.08883
62052,Head,-0.01096784,0.8388208,3.070774
62052,ShoulderLeft,-0.2069248,0.5222991,3.107843
62052,ElbowLeft,-0.2816002,0.245131,3.096175
62052,WristLeft,-0.3011191,-0.008609932,3.000629
62052,HandLeft,-0.3124653,-0.07946133,2.973735
62052,ShoulderRight,0.1594857,0.5030962,3.054581
62052,ElbowRight,0.2448212,0.2642745,3.032361
62052,WristRight,0.1677764,0.1065334,2.848708
62052,HandRight,0.1243738,0.03599107,2.792643
62052,HipLeft,-0.1465251,0.09552465,3.003103
62052,KneeLeft,-0.1899959,-0.3699375,2.854674
62052,AnkleLeft,-0.1702686,-0.7967063,2.9142
62052,FootLeft,-0.2029312,-0.8614265,2.861042
62052,HipRight,0.02649359,0.08374058,2.976682
62052,KneeRight,0.05416061,-0.3899938,2.937587
62052,AnkleRight,0.008765084,-0.7943859,2.973975
62052,FootRight,0.01941732,-0.8676915,2.914511
62372,HipCenter,-0.05214153,0.1700654,3.006944
62372,Spine,-0.03648317,0.2359609,3.073811
62372,ShoulderCenter,-0.00505297,0.6383729,3.085682
62372,Head,-0.01199199,0.8384618,3.066038
62372,ShoulderLeft,-0.2059418,0.5216912,3.106191
62372,ElbowLeft,-0.2759771,0.2433211,3.094683
62372,WristLeft,-0.2905848,0.04003467,3.018307
62372,HandLeft,-0.302052,-0.02752703,2.992283
62372,ShoulderRight,0.1580689,0.5019963,3.049243
62372,ElbowRight,0.2422763,0.2669,3.030136
62372,WristRight,0.1339898,0.08451813,2.836626
62372,HandRight,0.09843226,0.01436593,2.774837
62372,HipLeft,-0.145786,0.09386712,3.004137
62372,KneeLeft,-0.1901819,-0.3707439,2.850525
62372,AnkleLeft,-0.1694008,-0.791707,2.893201
62372,FootLeft,-0.1972018,-0.8615916,2.843964
62372,HipRight,0.02630788,0.08219047,2.974224
62372,KneeRight,0.05435265,-0.3898439,2.936193
62372,AnkleRight,0.008961295,-0.7940052,2.975043
62372,FootRight,0.01820466,-0.8675785,2.915097
62732,HipCenter,-0.05161645,0.1679548,3.004898
62732,Spine,-0.03500842,0.2341315,3.071356
62732,ShoulderCenter,-0.004073147,0.6378558,3.08297
62732,Head,-0.0108165,0.839798,3.062345
62732,ShoulderLeft,-0.2050019,0.5212997,3.102444
62732,ElbowLeft,-0.2720473,0.2422127,3.091259
62732,WristLeft,-0.2892666,0.03831472,3.017675
62732,HandLeft,-0.3005168,-0.02725674,2.992159
62732,ShoulderRight,0.1578135,0.4978049,3.039757
62732,ElbowRight,0.2377723,0.2626685,3.023725
62732,WristRight,0.1336324,0.08608046,2.836451
62732,HandRight,0.09072161,0.0176762,2.77743
62732,HipLeft,-0.1452707,0.09237584,3.003696
62732,KneeLeft,-0.1912276,-0.3728967,2.845854
62732,AnkleLeft,-0.1731876,-0.7924776,2.862966
62732,FootLeft,-0.1990473,-0.8539063,2.797045
62732,HipRight,0.0262723,0.08024143,2.971631
62732,KneeRight,0.05288586,-0.38985,2.934028
62732,AnkleRight,0.008444814,-0.7941313,2.974683
62732,FootRight,0.0185832,-0.8676575,2.91517
63052,HipCenter,-0.05195528,0.1679931,3.002342
63052,Spine,-0.03542155,0.2341796,3.068493
63052,ShoulderCenter,-0.004625515,0.6371342,3.079317
63052,Head,-0.01074079,0.8405036,3.058176
63052,ShoulderLeft,-0.2057447,0.522201,3.098417
63052,ElbowLeft,-0.2703606,0.2426043,3.088171
63052,WristLeft,-0.280615,0.02333169,3.005382
63052,HandLeft,-0.2923616,-0.04811792,2.978197
63052,ShoulderRight,0.1573582,0.4989293,3.036414
63052,ElbowRight,0.2340806,0.2578328,3.016741
63052,WristRight,0.1315229,0.0879539,2.835893
63052,HandRight,0.08218212,0.02022653,2.781277
63052,HipLeft,-0.1455555,0.09223428,3.002745
63052,KneeLeft,-0.190734,-0.3722869,2.843118
63052,AnkleLeft,-0.170956,-0.7828333,2.835464
63052,FootLeft,-0.2027975,-0.8514421,2.758026
63052,HipRight,0.02579713,0.08036251,2.967917
63052,KneeRight,0.05164655,-0.3898689,2.931697
63052,AnkleRight,0.008606987,-0.7943372,2.974372
63052,FootRight,0.0180557,-0.8677074,2.914882
63372,HipCenter,-0.0520927,0.1685925,2.998261
63372,Spine,-0.03534073,0.2350051,3.064165
63372,ShoulderCenter,-0.005678197,0.638598,3.074645
63372,Head,-0.01231604,0.8436157,3.055169
63372,ShoulderLeft,-0.2066839,0.5234946,3.0938
63372,ElbowLeft,-0.2708808,0.243854,3.084324
63372,WristLeft,-0.2890366,0.009736458,2.991982
63372,HandLeft,-0.2952718,-0.06154276,2.973377
